"id";"emo_detail";"manufacture";"serial_number";"type";"power_rate";"power_unit";"voltage";"current_nominal";"frequency";"pole";"rpm";"bearing_de";"bearing_nde";"frame_type";"shaft_diameter";"phase_supply";"cos_phi";"efficiency";"ip_rating";"insulation_class";"duty";"connection_type";"nipple_grease";"greasing_type";"greasing_qty_de";"greasing_qty_nde";"length";"width";"height";"weight";"cooling_fan";"mounting"
"2297";"EMO004128";"Marathon";"72104903";"HJN1";"45";"kW";"380";"81.8";"50";"4P";"1470";"6313";"6313";"225L";"0";"3";"0.9";;"55";"C";"S1";"Delta";"Not Available";;"0";"0";"0";"0";"0";"0";"Internal";"Horizontal"
"2298";"EMO004188";"Marathon";"72104303J";"HJN1";"22";"kW";"380";"42.4";"50";"4P";"1470";"6311";"6311";"180L";"0";"3";"0.86";"91.6";"55";"C";"S1";"Delta";"Not Available";;"0";"0";"0";"0";"180";"0";"Internal";"Horizontal"
"2299";"EMO004189";"Marathon";"72104301J";"HJN1";"22";"kW";"380";"42.4";"50";"4P";"1470";"6311";"6311";"180L";"0";"3";"0.86";"91.6";"55";"C";"S1";"Delta";"Not Available";;"0";"0";"0";"0";"180";"0";"Internal";"Horizontal"
"2300";"EMO004174";"Marathon";"72107202j";"HJN1";"15";"kW";"380";"31.4";"50";"4P";"1470";;;"HJN1";"0";"3";"0.81";"89.7";;;;;;;"0";"0";"278";"275";"180";"0";"Internal";"Horizontal"
"2301";"EMO004169";"Marathon";"72107404J";"HJN1";"30";"kW";"380";"57.4";"50";"6P";"975 ";"6312";"6312";"200L";"0";"3";"0.82";"92.4";"55";"C";"S1";"Delta";"Not Available";;"0";"0";"0";"0";"200";"0";"Internal";"Horizontal"
"2302";"EMO004294";"Marathon";"71171602J";"HJN1";"7.5";"kW";"380";"17A";"50";"4P";"1480";"6308";"6308";"160L";"0";"3";;;"55";"c";"s1";"Delta";"Not Available";;"0";"0";"0";"0";"160";"0";"Internal";"Horizontal"
"2303";"EMO004102";"Marathon";"72105901j";"HJN1";"132";"kW";"380";"241";"50";"4P";"1480";"6319";"6319";"315M";"0";"3";"0.88";"94.7";"55";"c";"s1";"Delta";"Available";;"0";"0";"500";"500";"315";"0";"Internal";"Horizontal"
"2304";"EMO004103";"Marathon";"72106307j";"HJN1";"160";"kW";"380";"288";"50";"4P";"1470";"6319";"6319";"315M";"0";"3";"0.89";"94.9";"55";"c";"S1";"Delta";"Available";;"0";"0";"500";"500";"315";"0";"Internal";"Horizontal"
"2305";"EMO004104";"Marathon";"72104410j";"HJN1";"30";"kW";"380";"57.4";"50";"6P";"990 ";"6312";"6312";"200l";"0";"3";"0.86";"92.3";"55";"c";"S1";"Delta";"Not Available";;"0";"0";"310";"310";"200";"0";"Internal";"Horizontal"
"2306";"EMO004105";"Marathon";"72106501j";"HAA";"200";"kW";"3000";"51";"50";"4P";"1480";"6324";"6324";"400";"0";"3";"0.82";"91.9";"55";"c";"S1";"Start";"Available";;"0";"0";"0";"0";"400";"0";"Internal";"Horizontal"
"2307";"EMO004141";"Marathon";"72105202j";"HJN1";"75";"kW";"380";"139";"50";"6P";"990 ";"6317";"6317";"280s";"0";"3";"0.87";"94";"55";"C";"S1";"Delta";"Available";;"0";"0";"0";"0";"280";"0";"Internal";"Horizontal"
"2308";"EMO004108";"Marathon";"72106505J";"HAA";"200";"kW";"380";"51";"50";"4P";"1480";"6324";"6324";"400";"0";"3";"0.82";"91.9";"55";"C";"S1";"Start";"Available";;"0";"0";"0";"0";"400";"0";"Internal";"Horizontal"
"2309";"EMO004109";"Marathon";"72105608j";"HJN1";"110";"kW";"380";"201";"50";"4P";"1470";"6319";"6319";"315S";"0";"3";"0.88";"94.5";"55";"C";"S1";"Delta";"Available";;"0";"0";"0";"0";"315";"0";"Internal";"Horizontal"
"2310";"EMO004107";"Marathon";"72104409J";"HJN1";"30";"kW";"380";"57.4";"50";"4P";"1480";"6312";"6312";"200L";"0";"3";"0.86";"92.1";"55";"C";"S1";"Delta";"Not Available";;"0";"0";"0";"0";"200";"0";"Internal";"Horizontal"
"2311";"EMO004106";"Marathon";"72104801j";"HJN1";"45";"kW";"380";"84.4";"50";"8P";"740 ";"6313";"6313";"225m";"0";"3";"0.87";"93.1";"55";"C";"S1";"Delta";"Not Available";;"0";"0";"0";"0";"225";"0";"Internal";"Horizontal"
"2312";"EMO004342";"Marathon";"AK15191801J";"HJN1";"55";"kW";"380";"113";"50";"8P";"710 ";"NU319";"6319";"315S";"0";"3";"0.81";;"55";"C";"S1";"Delta";"Available";;"0";"0";"0";"0";"315";"0";"Internal";"Horizontal"
"2313";"EMO004275";"Siemens";"5438614";"ILE10010EA";"1.5";"kW";"380";"3.15";"50";"2P";"2880";;;"90S";"0";"3";"0.84";"81.3";"55";"c";"S1";"Start";"Not Available";;"0";"0";"125";"130";"90";"0";"Internal";"Vertical"
"2314";"EMO005052";"ABB";"CSE06-043926";"M2AA";"1.5";"kW";"380";"3.1";"50";"2P";"2850";;;"90L";"0";"3";;;"55";"c";"S1";"Start";"Not Available";;"0";"0";"0";"0";"90";"0";"Internal";"Horizontal"
"2315";"EMO004271";"Siemens";;"K169-LE";"7.5";"kW";"380";"25.6";"50";"4P";"1480";;;"132M";"0";"3";"0.83";"88.7";"55";"C";"S1";"Start";"Not Available";;"0";"0";"0";"0";"132";"0";"Internal";"Vertical"
"2316";"EMO004110";"Marathon";"72105606j";"HJN1";"110";"kW";"380";"201";"50";"4P";"1480";"6319";"6319";"315s";"0";"3";"0.82";"91.9";"55";"C";"S1";"Delta";"Available";;"0";"0";"0";"0";"315";"0";"Internal";"Horizontal"
"2317";"EMO004644";"Marathon";;"HJN1";"55";"kW";"380";"103";"50";"4P";"1480";"6314";"6314";"250M";"0";"3";"0.87";"93.5";"55";"C";"S1";"Delta";;;"0";"0";"0";"0";"250";"0";"Internal";"Horizontal"
"2318";"EMO004111";"Marathon";"72105602J";"HJN1";"110";"kW";"380";"201";"50";"2P";"2965";"6319";"6319";"315S";"0";"3";"0.88";"94.5";"55";"C";"S1";"Delta";"Available";;"0";"0";"0";"0";"315";"0";"Internal";"Horizontal"
"2319";"EMO004112";"Marathon";;"HJN1";"45";"kW";"380";"81.8";"50";"2P";"2950";"6313";"6313";"225M";"0";"3";"0.9";"92.9";"55";"C";"S1";"Delta";"Not Available";;"0";"0";"0";"0";"225";"0";"Internal";"Horizontal"
"2320";"EMO004113";"Marathon";;"HJN1";"37";"kW";"380";"67.5";"50";"2P";"2950";"9312";"9312";"200L";"0";"3";"0.9";"92.5";"55";"C";"S1";"Delta";"Not Available";;"0";"0";"310";"320";"200";"0";"Internal";"Horizontal"
"2321";"EMO004114";"Marathon";;"HJN1";"37";"kW";"380";"67.5";"50";"2P";"2950";"9312";"9312";"200L";"0";"3";"0.9";"92.5";"55";"C";"S1";"Delta";"Not Available";;"0";"0";"310";"320";"200";"0";"Internal";"Horizontal"
"2322";"EMO004177";"Marathon";;"HJN1";"30";"kW";"380";"59.2";"50";"6P";"965 ";"6313";"6313";"225M";"0";"3";"0.84";"91";"55";"C";"S1";"Delta";"Not Available";;"0";"0";"0";"0";"0";"0";"Internal";"Horizontal"
"2323";"EMO003249";"TECO";"9J60016";"AEEBAC";"11";"kW";"380";"23.7";"50";"6P";"980 ";"6307";"6309";"160L";"0";"3";;;"55";"C";"S1";"Delta";"Not Available";;"0";"0";"210";"250";"160";"0";"Internal";"Horizontal"
"2324";"EMO004172";"Marathon";"72107302J";"HJN1";"22";"kW";"380";"45.4";"50";"6P";"980 ";"6312";"6312";"200L";"0";"3";"0.81";"90.9";"55";"C";"S1";"Delta";"Not Available";;"0";"0";"300";"320";"200";"0";"Internal";"Horizontal"
"2325";"EMO004171";"Marathon";"72107301J";"HJN1";"22";"kW";"380";"45.4";"50";"6P";"988 ";"6312";"6312";"200L";"0";"3";"0.81";"90.9";"55";"C";"S1";"Delta";"Not Available";;"0";"0";"300";"320";"200";"0";"Internal";"Horizontal"
"2326";"EMO004361";"TECO";"FE16470M-1";"AEECT";"1300";"kW";"3000";"307";"50";"4P";"1445";"6330";"NU230";"630A";"0";"3";;;"55";"C";"S1";"Delta";"Available";;"0";"0";"0";"0";"0";"0";"Internal";"Horizontal"
"2327";"EMO004345";"NORD";"201745930-200";"SK";"7.5";"kW";"380";"15.3";"50";"4P";"1470";;;"132M";"0";"3";"0.84";;"55";"C";"S1";"Delta";"Not Available";;"0";"0";"0";"0";"132";"0";"Internal";"Vertical"
"2328";"EMO004355";"NORD";"201745930-100";"SK";"30";"kW";"380";"57.6";"50";"6P";"974 ";;;"200L";"0";"3";"0.83";;"55";"C";"S1";"Delta";"Not Available";;"0";"0";"0";"0";"200";"0";"Internal";"Vertical"
"2329";"EMO004632";"ABB";"3G1C17093058966202";"M2BAX";"22";"kW";"380";"46.7";"50";"6P";"974 ";"6212";"6209";"200ML";"0";"3";"0.79";"90.9";"55";"C";"S1";"Delta";"Not Available";;"0";"0";"300";"320";"200";"0";"Internal";"Horizontal"
"2330";"EMO004633";"ABB";"3G1C17093058966201";"M2BAX";"22";"kW";"380";"46.7";"50";"4P";"1485";"6212";"6209";"200ML";"0";"3";"0.79";"90.9";"55";"C";"S1";"Delta";"Not Available";;"0";"0";"300";"320";"200";"0";"Internal";"Horizontal"
"2331";"EMO004630";"Siemens";"1LE0001-1EB4";"1LE";"22";"kW";"380";"42";"50";"4P";"1475";"6210";"6210";"160L";"0";"3";"0.85";;"55";"C";;;;;"0";"0";"280";"260";"180";"0";"Internal";"Horizontal"
"2332";"EMO004631";"Siemens";"1LE0001-2BB2";"1LE";"45";"kW";"380";"84";"50";"4P";"1484";"6213";"6213";"225M";"0";"3";"0.87";;"55";"C";;;;;"0";"0";"0";"0";"0";"0";"Internal";"Horizontal"
"2333";"EMO004634";"ABB";"4656596";"NMI";"900";"kW";"3000";"205";"50";"4P";"1484";;;"400L";"0";"3";"0.88";;"55";"C";"S1";"Start";"Available";;"0";"0";"1305";"830";"180";"0";"Internal";"Horizontal"
"2334";"EMO004635";"ABB";"4656597";"NMI";"900";"kW";"3000";"205";"50";"4P";"1450";;;"400L";"0";"3";"0.88";;"55";"C";"S1";"Start";"Available";;"0";"0";"1305";"830";"400";"0";"Internal";"Horizontal"
"2335";"EMO004636";"BEVI";"1608BV260206";"4A2n";"4";"kW";"380";"8.23";"50";"4P";"1450";;;"112M";"0";"3";"0.82";"86.6";"55";"C";"S1";"Star";"Not Available";;"0";"0";"0";"0";"112";"0";"Internal";"Vertical"
"2336";"EMO004637";"BEVI";"1608BV260203";"4A2n";"4";"kW";"380";"8.23";"50";"4P";"1450";"6306";"6306";"112M";"0";"3";"0.82";"86.6";"55";"C";"S1";"Delta";"Not Available";;"0";"0";"0";"0";"112";"0";"Internal";"Vertical"
"2337";"EMO004638";"ABB";"3G1C17280610234002";"M3BP";"315";"kW";"380";"611";"50";"8P";"741 ";"6322";"6316";"355L";"0";"3";"0.82";;"55";"C";"S1";"Delta";"Available";;"0";"0";"900";"600";"355";"0";"Internal";"Horizontal"
"2338";"EMO004639";"ABB";"361C17280610234002";"M3BP";"315";"kW";"380";"611";"50";"8P";"741 ";"6322";"6316";"355L";"0";"3";"0.82";;"55";"C";"S1";"Delta";"Available";;"0";"0";"900";"600";"355";"0";"Internal";"Horizontal"
"2339";"EMO004449";"SEW";;"DRE";"11";"kW";"380";"23";"50";"4P";"1380";;;"160M";"0";"3";;;"55";"C";"S1";"Delta";"Not Available";;"0";"0";"0";"0";"160";"0";"Internal";"Vertical"
"2340";"EMO005019";"SEW";;"DRS71S4";"0.15";;"400/690";"0.31";"50";"8P";"750";"6303";"6203";;"0";"3";;;;;;;;;"0";"0";"0";"0";"0";"0";;"Horizontal"
"2341";"EMO004450";"SEW";;"DRE";"11";"kW";"380";"23";"50";"4P";"1380";;;"160M";"0";"3";;;"55";"C";"S1";"Delta";"Not Available";;"0";"0";"0";"0";"160";"0";"Internal";"Vertical"
"2342";"EMO004606";"SEW";"C01146704-172";"NT0135PB6B5VT";"0.37";"kW";"380";"0.9";"50";"6P";"945";"6205";"6205";;"0";"3";;;"55";"C";;"Start";"Not Available";;"0";"0";"0";"0";"0";"0";"Internal";"Horizontal"
"2343";"EMO004367";"Marathon";"AK15190401J";"HJN1";"132";"kW";"380";"264";"50";"8P";"740 ";"NU322";"7322";"355S";"0";"3";"0.82";;"55";"C";"S1";"Delta";"Available";;"0";"0";"0";"0";"0";"0";"Internal";"Horizontal"
"2344";"EMO004368";"Marathon";"AK15190301J";"HJN1";"132";"kW";"380";"264";"50";"8P";"740 ";"NU322";"7322";"355S";"0";"3";"0.82";;"55";"C";"S1";"Delta";"Available";;"0";"0";"625";"610";"355";"0";"Internal";"Horizontal"
"2345";"EMO004369";"Marathon";"AK15190601J";"HJN1";"132";"kW";"380";"264";"50";"8P";"740 ";"NU322";"7322";"355S";"0";"3";"0.82";;"55";"C";"S1";"Delta";"Available";;"0";"0";"625";"610";"355";"0";"Internal";"Horizontal"
"2346";"EMO004370";"Marathon";"AK15190501J";"HJN1";"132";"kW";"380";"264";"50";"8P";"740 ";"NU322";"7322";"355S";"0";"3";"0.82";;"55";"C";"S1";"Delta";"Available";;"0";"0";"625";"610";"355";"0";"Internal";"Horizontal"
"2347";"EMO004362";"Mitsubishi";"13111094001";"SF PRO";"5.5";"kW";"380";"12.2";"50";"6P";"991 ";"6308";"6207";"132M";"0";"3";;"89.1";"44";"C";"S1";"Delta";"Not Available";;"0";"0";"625";"610";"355";"0";"Internal";"Horizontal"
"2348";"EMO004062";"Marathon";;"HAA";"355";"kW";"3000";"88.4";"50";"6P";"990 ";"6328";"6328";"450";"0";"3";"0.83";"92.1";"55";"C";"S1";"Start";"Available";;"0";"0";"0";"0";"0";"0";"Internal";"Horizontal"
"2349";"EMO004064";"Marathon";;"HAA";"315";"kW";"3000";"79.6";"50";"4P";"1480";"6324";"6324";"400";"0";"3";"0.82";"92.8";"55";"C";"S1";"Start";"Available";;"0";"0";"0";"0";"0";"0";"Internal";"Horizontal"
"2350";"EMO004086";"Marathon";"72105208J";"HJN1";"75";"kW";"380";"139";"50";"4P";"1480";"6317";"6317";"280S";"0";"3";"0.87";"94";"55";"C";"S1";"Delta";"Available";;"0";"0";"370";"450";"280";"0";"Internal";"Horizontal"
"2351";"EMO004087";"Marathon";"72105207J";"HJN1";"75";"kW";"380";"139";"50";"4P";"1485";"6317";"6317";"280S";"0";"3";"0.87";"94";"55";"C";"S1";"Delta";"Available";;"0";"0";"370";"450";"280";"0";"Internal";"Horizontal"
"2352";"EMO004082";"Marathon";"72106001j";"HJN1";"132";"kW";"380";"244";"50";"4P";"1485";"6319";"6319";"315M";"0";"3";"0.88";"93.5";"55";"C";"S1";"Delta";"Available";;"0";"0";"510";"500";"315";"0";"Internal";"Horizontal"
"2353";"EMO004084";"Marathon";"72106002J";"HJN1";"132";"kW";"380";"244";"50";"4P";"1485";"6319";"6319";"315";"0";"3";"0.88";"93.5";"55";"C";"S1";"Delta";"Available";;"0";"0";"510";"500";"315";"0";"Internal";"Horizontal"
"2354";"EMO003972";"Marathon";"AK15190101J";"HJN1";"160";"kW";"380";"291";"50";"6P";"990 ";"NU322";"6322";"355S";"0";"3";"0.88";;"55";"C";"S1";"Delta";"Available";;"0";"0";"510";"500";"315";"0";"Internal";"Horizontal"
"2355";"EMO004487";"Mitsubishi";;"SF-PRF";"1.5";"kW";"380";"3.4";"50";"4P";"1445";;;"160M";"0";"3";;;"55";"C";"S1";"Delta";"Not Available";;"0";"0";"0";"0";"160";"0";"Internal";"Vertical"
"2356";"EMO003973";"Marathon";"AK15190201J";"HJN1";"160";"kW";"380";"291";"50";"6P";"990 ";"NU322";"6322";"355S";"0";"3";"0.88";;"55";"C";"S1";"Delta";"Available";;"0";"0";"0";"0";"355";"0";"Internal";"Horizontal"
"2357";"EMO004488";"Mitsubishi";;"SF-PRF";"1.5";"kW";"380";"3.4";"50";"4P";"1480";;;"160M";"0";"3";;;"55";"C";"S1";"Delta";"Not Available";;"0";"0";"0";"0";"160";"0";"Internal";"Vertical"
"2358";"EMO004060";"Marathon";"72106311J";"HJN1";"160";"kW";"380";"288";"50";"4P";"1480";"6319";"6319";"315L";"0";"3";"0.89";"94.9";"55";"C";"S1";"Delta";"Available";;"0";"0";"510";"510";"315";"0";"Internal";"Horizontal"
"2359";"EMO004341";"Marathon";"72106302J";"HJN1";"160";"kW";"380";"288";"50";"4P";"1480";"6319";"6319";"315L";"0";"3";"0.89";"94.9";"55";"C";"S1";"Delta";"Available";;"0";"0";"510";"510";"315";"0";"Internal";"Horizontal"
"2360";"EMO003138";"TECO";;"AEEBK";"132";"kW";"380";"242";"50";"4P";"1480";"6316";"6320";"315S";"0";"3";;;"55";"C";;"Delta";"Available";;"0";"0";"510";"510";"315";"0";"Internal";"Horizontal"
"2361";"EMO003084";"TECO";;"AEEBK";"132";"kW";"380";"242";"50";"4P";"1450";"6316";"6320";"315S";"0";"3";;;"55";"C";;"Delta";"Available";;"0";"0";"400";"510";"315";"0";"Internal";"Horizontal"
"2362";"EMO001576";"TECO";;"AEEBK";"75";"kW";"380";"129";"50";"4P";"1470";"6316";"6213";;"0";"3";;;;;;"Delta";"Available";;"0";"0";"0";"0";"0";"0";"Internal";"Horizontal"
"2363";"EMO004363";"SEW";;"DRS";"4";"kW";"380";"8.4";"50";"4P";"1470";;;"112M";"0";"3";"0.84";"83.9";"55";"C";"S1";"Start";"Not Available";;"0";"0";"0";"0";"112";"0";"Internal";"Vertical"
"2364";"EMO004364";"Hitachi";"D7558016";"TFOA";"11";"kW";"380";"23";"50";"4P";"1470";"6309";"6307";;"0";"3";;;"55";"C";"S1";;"Not Available";;"0";"0";"0";"0";"0";"0";"Internal";"Horizontal"
"2365";"EMO004357";"Marathon";"AK15190701J";"HJN1";"75";"kW";"380";"154";"50";"8P";"740 ";"NU319";"6319";"315S";"0";"3";"0.81";;"55";"C";"S1";"Delta";"Available";;"0";"0";"0";"0";"0";"0";"Internal";"Horizontal"
"2366";"EMO004358";"Marathon";"AK15190801J";"HJN1";"90";"kW";"380";"169";"50";"6P";"985 ";"NU319";"6319";"315S";"0";"3";"0.86";;"55";"C";"S1";"Delta";"Available";;"0";"0";"505";"505";"315";"0";"Internal";"Horizontal"
"2367";"EMO004359";"Marathon";"K15190901J";"HJN1";"110";"kW";"380";"201";"50";"4P";"1480";"NU319";"6319";"315S";"0";"3";"0.88";;"55";"C";"S1";"Delta";"Available";;"0";"0";"500";"500";"315";"0";"Internal";"Horizontal"
"2368";"EMO004360";"Marathon";"K15191001J";"HJN1";"110";"kW";"380";"201";"50";"4P";"1480";"NU319";"6319";"315S";"0";"3";"0.88";;"55";"C";"S1";"Delta";"Available";;"0";"0";"410";"510";"315";"0";"Internal";"Horizontal"
"2369";"EMO004371";"Marathon";"AK15191201J";"HJN1";"160";"kW";"380";"319";"50";"8P";"740 ";"NU322";"7322";"355S";"0";"3";"0.82";;"55";"C";"S1";"Delta";"Available";;"0";"0";"410";"510";"315";"0";"Internal";"Horizontal"
"2370";"EMO004372";"Marathon";"AK15191101J";"HJN1";"160";"kW";"380";"319";"50";"8P";"740 ";"NU322";"7322";"355S";"0";"3";"0.82";;"55";"C";"S1";"Delta";"Available";;"0";"0";"550";"610";"355";"0";"Internal";"Horizontal"
"2371";"EMO004373";"Marathon";"AK15191401J";"HJN1";"160";"kW";"380";"319";"50";"8P";"740 ";"NU322";"7322";"355S";"0";"3";"0.82";;"55";"C";"S1";"Delta";"Available";;"0";"0";"550";"610";"355";"0";"Internal";"Horizontal"
"2372";"EMO004374";"Marathon";"AK151914301J";"HJN1";"160";"kW";"380";"319";"50";"8P";"740 ";"NU322";"7322";"355S";"0";"3";"0.82";;"55";"C";"S1";"Delta";"Available";;"0";"0";"550";"610";"355";"0";"Internal";"Horizontal"
"2373";"EMO004375";"Marathon";"AK151914501J";"HJN1";"75";"kW";"380";"154";"50";"8P";"740 ";"NU319";"6319";"315S";"0";"3";"0.81";;"55";"C";"S1";"Delta";"Available";;"0";"0";"550";"610";"355";"0";"Internal";"Horizontal"
"2374";"EMO004376";"Marathon";"AK151914601J";"HJN1";"75";"kW";"380";"154";"50";"8P";"740 ";"NU319";"6319";"315S";"0";"3";"0.81";;"55";"C";"S1";"Delta";"Available";;"0";"0";"505";"505";"315";"0";"Internal";"Horizontal"
"2375";"EMO004277";"SEW";;"DRE";"5.5";"kW";"380";"11";"50";"4P";"1475";;;"132";"0";"3";"0.85";;"55";"C";"S1";"Delta";"Not Available";;"0";"0";"0";"0";"132";"0";"Internal";"Vertical"
"2376";"EMO004278";"ASEA";"416";"??";"11";"kW";"380";"22";"50";"4P";"1470";;;"160M";"0";"3";;;;;;;"Not Available";;"0";"0";"0";"0";"160";"0";"Internal";"Vertical"
"2377";"EMO004129";"SEW";;"DRE";"1.5";"kW";"380";"3.7";"50";"6P";"970 ";;;"112m";"0";"3";"0.72";"80.9";"55";"C";"S1";"Delta";"Not Available";;"0";"0";"0";"0";"112";"0";"Internal";"Vertical"
"2378";"EMO004279";"SEW";;"DRE";"7.5";"kW";"380";"15.6";"50";"4P";"1455";;;"132m";"0";"3";"0.82";"89";"55";"C";"S1";"Delta";"Not Available";;"0";"0";"0";"0";"132";"0";"Internal";"Vertical"
"2379";"EMO004280";"ABB";;"MBT";"11";"kW";"380";"23";"50";"4P";"1470";;;"160M";"0";"3";"0.81";;"55";"C";"S1";"Delta";"Not Available";;"0";"0";"0";"0";"160";"0";"Internal";"Vertical"
"2380";"EMO004130";"SEW";;"DRE";"1.5";"kW";"380";"3.7";"50";"6P";"970 ";;;"112M";"0";"3";"0.72";"80.9";"55";"C";"S1";"Delta";"Not Available";;"0";"0";"0";"0";"112";"0";"Internal";"Vertical"
"2381";"EMO004484";"SEW";;"FAF97";"2.2";"kW";"380";"4.95";"50";"4P";"1450";;;"90L";"0";"3";"0.81";;"55";"C";"S1";"Start";"Not Available";;"0";"0";"0";"0";"0";"0";"Internal";"Horizontal"
"2382";"EMO004095";"Marathon";;"HJN1";"5.5";"kW";"380";"11.6";"50";"4P";"1470";"6308";"6308";"132S";"0";"3";;"87.7";"55";"C";"S1";"Delta";"Not Available";;"0";"0";"0";"0";"0";"0";"Internal";"Horizontal"
"2383";"EMO004148";"Marathon";"72104102J";"HJN1";"18.5";"kW";"380";"35.8";"50";"4P";"1400";"6311";"6311";"180M";"0";"3";"0.86";"91.2";"55";"C";"S1";"Delta";"Not Available";;"0";"0";"0";"0";"180";"0";"Internal";"Horizontal"
"2384";"EMO004343";"Sumitomo";"M5083538";"TC-FX";"5.5";"kW";"380";"11.4";"50";"4P";"1485";"6308";"6206";"132S";"0";"3";;;"44";"C";"S1";;"Not Available";;"0";"0";"0";"0";"0";"0";"Internal";"Horizontal"
"2385";"EMO004344";"Marathon";"AK15191701J";"HJN1";"75";"kW";"380";"141";"50";"4P";"1480";"NU317";"6317";"280S";"0";"3";"0.87";;"55";"C";"S1";"Delta";"Available";;"0";"0";"0";"0";"0";"0";"Internal";"Horizontal"
"2386";"EMO004076";"Marathon";"72105605j";"HJN1";"110";"kW";"380";"201";"50";"4P";"1478";"6319";"6319";"315s";"0";"3";"0.88";"94.5";"55";"C";"S1";"Delta";"Available";;"0";"0";"0";"0";"315";"0";"Internal";"Horizontal"
"2387";"EMO004640";"Oy fromberg AB";"3132290";"HXUR";"90";"kW";"380";"170";"50";"4P";"1478";"6316";"6315";"280s";"0";"3";;;"54";;"S1";"Delta";"Available";;"0";"0";"0";"0";"280";"0";"Internal";"Horizontal"
"2388";"EMO004066";"Marathon";"72106902J";"HAA";"355";"kW";"3000";"88.4";"50";"6P";"991 ";"6328";"6328";"450";"0";"3";"0.83";"93.1";"55";"C";"S1";"Start";"Available";;"0";"0";"0";"0";"450";"0";"Internal";"Horizontal"
"2389";"EMO004067";"Marathon";"72106903J";"HAA";"355";"kW";"3000";"88.4";"50";"6P";"990 ";"6328";"6328";"450";"0";"3";"0.83";"93.1";"55";"C";"S1";"Start";"Available";;"0";"0";"0";"0";"450";"0";"Internal";"Horizontal"
"2390";"EMO004081";"Marathon";"72106202J";"HJN1";"160";"kW";"380";"291";"50";"6P";"985 ";"6322";"6322";"355M";"0";"3";"0.88";"94.8";"55";"C";"S1";"Delta";"Available";;"0";"0";"0";"0";"355";"0";"Internal";"Horizontal"
"2391";"EMO004065";"Marathon";"72105801J";"HJN1";"110";"kW";"380";"206";"50";"6P";"985 ";"6319";"6319";"315L";"0";"3";"0.86";"94.3";"55";"C";"S1";"Delta";"Available";;"0";"0";"0";"0";"315";"0";"Internal";"Horizontal"
"2392";"EMO004068";"Marathon";"72106701J";"HAA";"250";"kW";"3000";"31.2";"50";"4P";"1480";"6322";"6322";"355";"0";"3";"0.85";"92.6";"55";"C";"S1";"Start";"Available";;"0";"0";"0";"0";"355";"0";"Internal";"Horizontal"
"2393";"EMO004069";"Marathon";"72105401J";"HJN1";"90";"kW";"380";"167";"50";"4P";"1470";"6317";"6317";"280M";"0";"3";"0.87";"94.2";"55";"C";"S1";"Delta";"Available";;"0";"0";"0";"0";"280";"0";"Internal";"Horizontal"
"2394";"EMO004070";"Marathon";"72104408J";"HJN1";"30";"kW";"380";"57.4";"50";"4P";"1470";"6312";"6312";"200L";"0";"3";"0.86";"92.3";"55";"C";"S1";"Delta";;;"0";"0";"0";"0";"200";"0";"Internal";"Horizontal"
"2395";"EMO004071";"Marathon";"66744218J";"HJN1";"18.5";"kW";"380";"35.8";"50";"4P";"1470";"6311";"6311";"180M";"0";"3";"0.86";"91.2";"55";"C";"S1";"Delta";"Not Available";;"0";"0";"0";"0";"180";"0";"Internal";"Horizontal"
"2396";"EMO004072";"Marathon";"72105210J";"HJN1";"75";"kW";"380";"139";"50";"4P";"1480";"6317";"6317";"280S";"0";"3";"0.87";"94";"55";"C";"S1";"Delta";"Available";;"0";"0";"0";"0";"280";"0";"Internal";"Horizontal"
"2397";"EMO004073";"Marathon";"72104701J";"HJN1";"37";"kW";"380";"69.7";"50";"4P";"1480";"6313";"6313";"225S";"0";"3";"0.87";"92.7";"55";"C";"S1";"Delta";"Available";;"0";"0";"0";"0";"225";"0";"Internal";"Horizontal"
"2398";"EMO004074";"Marathon";"72105203J";"HJN1";"75";"kW";"380";"139";"50";"4P";"1480";"6317";"6317";"280S";"0";"3";"0.87";"94";"55";"C";"S1";"Delta";"Available";;"0";"0";"0";"0";"280";"0";"Internal";"Horizontal"
"2399";"EMO004078";"Marathon";"72106502j";"HAA";"200";"kW";"3000";"51";"50";"6P";"991 ";"6324";"6324";"400";"0";"3";"0.82";"91.9";"55";"C";"S1";"Start";"Available";;"0";"0";"0";"0";"400";"0";"Internal";"Horizontal"
"2400";"EMO004154";"Marathon";"wx11003993-2001j";"HAA";"355";"kW";"3000";"88.4";"50";"6P";"991 ";"6328";"6328";"450";"0";"3";"0.83";"93.1";"55";"C";"S1";"Start";"Available";;"0";"0";"0";"0";"450";"0";"Internal";"Horizontal"
"2401";"EMO004075";"Marathon";"72105104j";"HJN1";"55";"kW";"380";"99.6";"50";"2P";"2980";"6314";"6314";"250";"0";"3";"0.9";"93.2";"55";"C";"S1";"Delta";"Not Available";;"0";"0";"0";"0";"250";"0";"Internal";"Horizontal"
"2402";"EMO004079";"Marathon";"72106604j";"HAA";"200";"kW";"3000";"54.2";"50";"2P";"2980";"6319";"6319";"355";"0";"3";"0.85";"91.7";"55";"C";"S1";"Start";"Available";;"0";"0";"0";"0";"355";"0";"Internal";"Horizontal"
